antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"keyword=core, keyword=geforce, keyword=home, rating_bucket=low",ram_bucket=unknown,0.11965811965811966,1.0,0.11965811965811966,1.0,1.0,1.0,0.0,inf,0.0,0.11965811965811966,0.0,0.5598290598290598
"keyword=geforce, keyword=home, rating_bucket=low","keyword=core, ram_bucket=unknown",0.11965811965811966,0.8034188034188035,0.11965811965811966,1.0,1.2446808510638296,1.0,0.023522536343049155,inf,0.22330097087378634,0.14893617021276595,1.0,0.574468085106383
"keyword=geforce, storage_bucket=128gb",ram_bucket=unknown,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
keyword=geforce,"ram_bucket=unknown, storage_bucket=128gb",0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
keyword=geforce,keyword=core,0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
keyword=geforce,ram_bucket=unknown,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
"keyword=geforce, ram_bucket=unknown, storage_bucket=128gb",keyword=core,0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
"keyword=core, keyword=geforce, storage_bucket=128gb",ram_bucket=unknown,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
"keyword=core, keyword=geforce, ram_bucket=unknown",storage_bucket=128gb,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
"keyword=geforce, storage_bucket=128gb","keyword=core, ram_bucket=unknown",0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
"keyword=geforce, ram_bucket=unknown","keyword=core, storage_bucket=128gb",0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
"keyword=core, keyword=geforce","ram_bucket=unknown, storage_bucket=128gb",0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
keyword=geforce,"keyword=core, ram_bucket=unknown, storage_bucket=128gb",0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
keyword=geforce,storage_bucket=128gb,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
"keyword=core, rating_bucket=medium",ram_bucket=unknown,0.2564102564102564,1.0,0.2564102564102564,1.0,1.0,1.0,0.0,inf,0.0,0.2564102564102564,0.0,0.6282051282051282
"cpu_family=i5, keyword=core, rating_bucket=low",storage_bucket=128gb,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low","keyword=core, storage_bucket=128gb",0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, keyword=core, ram_bucket=unknown, rating_bucket=low",storage_bucket=128gb,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, ram_bucket=unknown, rating_bucket=low, storage_bucket=128gb",keyword=core,0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, keyword=core, rating_bucket=low, storage_bucket=128gb",ram_bucket=unknown,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, ram_bucket=unknown, rating_bucket=low","keyword=core, storage_bucket=128gb",0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, keyword=core, rating_bucket=low","ram_bucket=unknown, storage_bucket=128gb",0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low, storage_bucket=128gb","keyword=core, ram_bucket=unknown",0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, rating_bucket=low","keyword=core, ram_bucket=unknown, storage_bucket=128gb",0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, rating_bucket=low",storage_bucket=128gb,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low",ram_bucket=unknown,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low",keyword=core,0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"keyword=geforce, ram_bucket=unknown",keyword=core,0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
"keyword=core, keyword=geforce",ram_bucket=unknown,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
keyword=geforce,"keyword=core, ram_bucket=unknown",0.24786324786324787,0.8034188034188035,0.24786324786324787,1.0,1.2446808510638296,1.0,0.048725253853458966,inf,0.2613636363636363,0.30851063829787234,1.0,0.6542553191489362
"keyword=geforce, ram_bucket=unknown",storage_bucket=128gb,0.24786324786324787,1.0,0.24786324786324787,1.0,1.0,1.0,0.0,inf,0.0,0.24786324786324787,0.0,0.6239316239316239
"keyword=aspire, keyword=home",ram_bucket=unknown,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"keyword=aspire, keyword=home",storage_bucket=128gb,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"cpu_family=i5, ram_bucket=unknown, rating_bucket=low",storage_bucket=128gb,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low, storage_bucket=128gb",ram_bucket=unknown,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low","ram_bucket=unknown, storage_bucket=128gb",0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, price_segment=midrange",ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
keyword=acer,brand=acer,0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
brand=acer,keyword=acer,0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"cpu_family=i5, price_segment=midrange, ram_bucket=unknown",storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i5, price_segment=midrange, storage_bucket=128gb",ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i5, price_segment=midrange","ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"brand=acer, storage_bucket=128gb",ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i5, ram_bucket=unknown, rating_bucket=low",keyword=core,0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, keyword=core, rating_bucket=low",ram_bucket=unknown,0.2222222222222222,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,inf,0.0,0.2222222222222222,0.0,0.6111111111111112
"cpu_family=i5, rating_bucket=low","keyword=core, ram_bucket=unknown",0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, rating_bucket=low, storage_bucket=128gb",keyword=core,0.2222222222222222,0.8034188034188035,0.2222222222222222,1.0,1.2446808510638296,1.0,0.043684710351377,inf,0.2527472527472526,0.2765957446808511,1.0,0.6382978723404256
"cpu_family=i5, price_segment=midrange",keyword=core,0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
"brand=acer, ram_bucket=unknown",storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
brand=acer,"ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"keyword=acer, ram_bucket=unknown",brand=acer,0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"brand=acer, keyword=acer",ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"brand=acer, ram_bucket=unknown",keyword=acer,0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
keyword=acer,"brand=acer, ram_bucket=unknown",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
brand=acer,"keyword=acer, ram_bucket=unknown",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"cpu_family=i5, price_segment=midrange",storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
keyword=acer,ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i5, keyword=core, price_segment=midrange, ram_bucket=unknown",storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i5, price_segment=midrange, ram_bucket=unknown, storage_bucket=128gb",keyword=core,0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
"cpu_family=i5, keyword=core, price_segment=midrange, storage_bucket=128gb",ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"keyword=aspire, keyword=home",keyword=acer,0.10256410256410256,0.21367521367521367,0.10256410256410256,1.0,4.680000000000001,1.0,0.08064869603331142,inf,0.8761904761904762,0.48,1.0,0.74
"keyword=acer, rating_bucket=low",ram_bucket=unknown,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"keyword=acer, rating_bucket=low",storage_bucket=128gb,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"cpu_family=i5, price_segment=midrange","keyword=core, storage_bucket=128gb",0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
"cpu_family=i7, keyword=home, ram_bucket=unknown, rating_bucket=low",keyword=core,0.10256410256410256,0.8034188034188035,0.10256410256410256,1.0,1.2446808510638296,1.0,0.020162174008327857,inf,0.21904761904761907,0.1276595744680851,1.0,0.5638297872340425
"cpu_family=i7, keyword=core, keyword=home, rating_bucket=low",ram_bucket=unknown,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"cpu_family=i7, keyword=home, rating_bucket=low","keyword=core, ram_bucket=unknown",0.10256410256410256,0.8034188034188035,0.10256410256410256,1.0,1.2446808510638296,1.0,0.020162174008327857,inf,0.21904761904761907,0.1276595744680851,1.0,0.5638297872340425
"cpu_family=i7, keyword=core, keyword=home, rating_bucket=low",storage_bucket=128gb,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"cpu_family=i7, keyword=home, rating_bucket=low, storage_bucket=128gb",keyword=core,0.10256410256410256,0.8034188034188035,0.10256410256410256,1.0,1.2446808510638296,1.0,0.020162174008327857,inf,0.21904761904761907,0.1276595744680851,1.0,0.5638297872340425
"cpu_family=i7, keyword=home, rating_bucket=low","keyword=core, storage_bucket=128gb",0.10256410256410256,0.8034188034188035,0.10256410256410256,1.0,1.2446808510638296,1.0,0.020162174008327857,inf,0.21904761904761907,0.1276595744680851,1.0,0.5638297872340425
"price_segment=budget, rating_bucket=medium",ram_bucket=unknown,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"price_segment=budget, rating_bucket=medium",storage_bucket=128gb,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"cpu_family=i5, price_segment=midrange, ram_bucket=unknown","keyword=core, storage_bucket=128gb",0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
"cpu_family=i5, keyword=core, price_segment=midrange","ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i5, price_segment=midrange, storage_bucket=128gb","keyword=core, ram_bucket=unknown",0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
"cpu_family=i5, price_segment=midrange","keyword=core, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
keyword=acer,storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
brand=acer,storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
brand=acer,ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"cpu_family=i7, keyword=core, keyword=home, price_segment=premium",storage_bucket=128gb,0.10256410256410256,1.0,0.10256410256410256,1.0,1.0,1.0,0.0,inf,0.0,0.10256410256410256,0.0,0.5512820512820513
"cpu_family=i7, keyword=home, price_segment=premium, storage_bucket=128gb",keyword=core,0.10256410256410256,0.8034188034188035,0.10256410256410256,1.0,1.2446808510638296,1.0,0.020162174008327857,inf,0.21904761904761907,0.1276595744680851,1.0,0.5638297872340425
"cpu_family=i7, keyword=home, price_segment=premium","keyword=core, storage_bucket=128gb",0.10256410256410256,0.8034188034188035,0.10256410256410256,1.0,1.2446808510638296,1.0,0.020162174008327857,inf,0.21904761904761907,0.1276595744680851,1.0,0.5638297872340425
"keyword=acer, ram_bucket=unknown, storage_bucket=128gb",brand=acer,0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"brand=acer, keyword=acer, storage_bucket=128gb",ram_bucket=unknown,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"brand=acer, keyword=acer, ram_bucket=unknown",storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"brand=acer, ram_bucket=unknown, storage_bucket=128gb",keyword=acer,0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"keyword=acer, storage_bucket=128gb","brand=acer, ram_bucket=unknown",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"keyword=acer, ram_bucket=unknown","brand=acer, storage_bucket=128gb",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"brand=acer, keyword=acer","ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"brand=acer, storage_bucket=128gb","keyword=acer, ram_bucket=unknown",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"brand=acer, ram_bucket=unknown","keyword=acer, storage_bucket=128gb",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
keyword=acer,"brand=acer, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
brand=acer,"keyword=acer, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.21367521367521367,0.21367521367521367,1.0,4.680000000000001,1.0,0.16801811673606545,inf,1.0,1.0,1.0,1.0
"cpu_family=i5, price_segment=midrange, storage_bucket=128gb",keyword=core,0.21367521367521367,0.8034188034188035,0.21367521367521367,1.0,1.2446808510638296,1.0,0.04200452918401634,inf,0.2499999999999999,0.26595744680851063,1.0,0.6329787234042553
"cpu_family=i5, keyword=core, price_segment=midrange",storage_bucket=128gb,0.21367521367521367,1.0,0.21367521367521367,1.0,1.0,1.0,0.0,inf,0.0,0.2136752136752137,0.0,0.6068376068376068
"price_segment=midrange, rating_bucket=low","keyword=core, storage_bucket=128gb",0.20512820512820512,0.8034188034188035,0.20512820512820512,1.0,1.2446808510638296,1.0,0.040324348016655714,inf,0.24731182795698925,0.2553191489361702,1.0,0.6276595744680851
"keyword=aspire, keyword=home, storage_bucket=128gb",brand=acer,0.10256410256410256,0.21367521367521367,0.10256410256410256,1.0,4.680000000000001,1.0,0.08064869603331142,inf,0.8761904761904762,0.48,1.0,0.74
